Datetime,AUDCHF=X,AUDEUR=X,AUDGBP=X,AUDJPY=X,AUDUSD=X,CHFAUD=X,CHFEUR=X,CHFGBP=X,CHFJPY=X,CHFUSD=X,EURAUD=X,EURCHF=X,EURGBP=X,EURJPY=X,EURUSD=X,GBPAUD=X,GBPCHF=X,GBPEUR=X,GBPJPY=X,GBPUSD=X,JPYAUD=X,JPYCHF=X,JPYEUR=X,JPYGBP=X,JPYUSD=X,USDAUD=X,USDCHF=X,USDEUR=X,USDGBP=X,USDJPY=X
2025-04-11 04:23:00+00:00,0.5100200176239014,0.549589991569519,0.47773000597953796,89.12200164794922,0.6225875020027161,1.9587500095367432,1.0774999856948853,0.9366000294685364,174.7209930419922,1.2198543548583984,1.8182200193405151,0.9275199770927429,0.8691200017929077,162.0659942626953,1.1319899559020996,2.0918099880218506,1.0670100450515747,1.15038001537323,186.447998046875,1.3018460273742676,0.011211000382900238,0.005717999767512083,0.0061681997030973434,0.005357999820262194,0.006981144193559885,1.6061999797821045,0.8197699785232544,0.883400022983551,0.7681400179862976,143.2429962158203
2025-04-11 04:53:00+00:00,0.5071700215339661,0.5473600029945374,0.47597000002861023,88.5989990234375,0.6205013394355774,1.9696999788284302,1.0791000127792358,0.9383000135421753,174.65199279785156,1.2223145961761475,1.8260300159454346,0.9262400269508362,0.8695999979972839,161.79800415039062,1.132502794265747,2.099519968032837,1.0650800466537476,1.1496700048446655,186.03599548339844,1.3019646406173706,0.011273999698460102,0.005723999813199043,0.006179300136864185,0.005369000136852264,0.00699770450592041,1.6116000413894653,0.818120002746582,0.8830000162124634,0.7680699825286865,142.9040069580078
2025-04-11 05:23:00+00:00,0.5083000063896179,0.5481399893760681,0.47523000836372375,88.77200317382812,0.6200012564659119,1.9654500484466553,1.0784000158309937,0.9366000294685364,174.62399291992188,1.2192891836166382,1.823009967803955,0.926829993724823,0.8683500289916992,161.86900329589844,1.1307101249694824,2.099169969558716,1.0672399997711182,1.1514300107955933,186.39700317382812,1.3015409708023071,0.011265000328421593,0.00572500005364418,0.006178600247949362,0.005361999850720167,0.006981533952057362,1.6129000186920166,0.8201500177383423,0.8844000101089478,0.7683200240135193,143.23500061035156
2025-04-11 05:53:00+00:00,0.5094799995422363,0.5492200255393982,0.47661998867988586,89.072998046875,0.6202704310417175,1.9611300230026245,1.0782999992370605,0.9354000091552734,174.83399963378906,1.2168854475021362,1.8194500207901,0.9270600080490112,0.8677200078964233,162.08599853515625,1.1281588077545166,2.0966999530792236,1.0683200359344482,1.1522899866104126,186.78599548339844,1.2999675273895264,0.011215000413358212,0.005717999767512083,0.006168399937450886,0.00534699996933341,0.006959813646972179,1.6122000217437744,0.8217700123786926,0.8863999843597412,0.7692499756813049,143.6820068359375
2025-04-11 06:23:00+00:00,0.5112599730491638,0.550059974193573,0.47703999280929565,89.24199676513672,0.6204628348350525,1.9544999599456787,1.0758999586105347,0.932699978351593,174.52999877929688,1.2130475044250488,1.816640019416809,0.928849995136261,0.8670099973678589,162.13600158691406,1.1271415948867798,2.0951099395751953,1.0712699890136719,1.1532399654388428,186.99600219726562,1.2996464967727661,0.01119800005108118,0.005727999843657017,0.006166200153529644,0.005342000164091587,0.006949318572878838,1.6117000579833984,0.8243700265884399,0.8871999979019165,0.7694399952888489,143.8990020751953
2025-04-11 06:53:00+00:00,0.5108399987220764,0.5504000186920166,0.47699999809265137,89.40299987792969,0.6211951971054077,1.9572999477386475,1.0773999691009521,0.9341999888420105,174.98800659179688,1.2159533500671387,1.8158700466156006,0.9276999831199646,0.8670899868011475,162.36399841308594,1.1281588077545166,2.0939600467681885,1.0698299407958984,1.1526999473571777,187.23699951171875,1.3006945848464966,0.011183000169694424,0.005713000427931547,0.006159199867397547,0.0053369998931884766,0.006947677116841078,1.6097999811172485,0.8223999738693237,0.8863999843597412,0.7688199877738953,143.93299865722656
2025-04-11 07:23:00+00:00,0.5076199769973755,0.5476999878883362,0.4758000075817108,88.95899963378906,0.6214654445648193,1.9696999788284302,1.0788999795913696,0.9379000067710876,175.21600341796875,1.2239153385162354,1.8245999813079834,0.9264000058174133,0.8692799806594849,162.33399963378906,1.1343011856079102,2.0988500118255615,1.065659999847412,1.1497999429702759,186.7270050048828,1.3043931722640991,0.011235999874770641,0.0057069999165833,0.006158300209790468,0.005348999984562397,0.006984459236264229,1.6090999841690063,0.8170499801635742,0.881600022315979,0.7666400074958801,143.1750030517578
2025-04-11 07:53:00+00:00,0.5089100003242493,0.5479999780654907,0.4758000075817108,88.99099731445312,0.6225486993789673,1.9638999700546265,1.076200008392334,0.9351999759674072,174.85299682617188,1.2228825092315674,1.8246400356292725,0.9287099838256836,0.8688200116157532,162.3979949951172,1.1358473300933838,2.099910020828247,1.0687600374221802,1.1503000259399414,186.89999389648438,1.3066941499710083,0.011231999844312668,0.005714999977499247,0.006158400326967239,0.00534699996933341,0.0069933002814650536,1.6062999963760376,0.8177400231361389,0.8804000020027161,0.7652900218963623,142.99400329589844
2025-04-11 08:23:00+00:00,0.5060999989509583,0.5457000136375427,0.4747999906539917,88.56600189208984,0.6208866238594055,1.9752000570297241,1.0779999494552612,0.9386000037193298,174.968994140625,1.2263919115066528,1.8310999870300293,0.9269000291824341,0.8704900145530701,162.19500732421875,1.1373976469039917,2.10332989692688,1.0646699666976929,1.1478999853134155,186.30799865722656,1.3058068752288818,0.011278999969363213,0.00571399973705411,0.006159499753266573,0.005359000060707331,0.0070084938779473305,1.6105999946594238,0.8154000043869019,0.8791999816894531,0.7658100128173828,142.6840057373047
2025-04-11 08:53:00+00:00,0.5046799778938293,0.5430999994277954,0.47350001335144043,88.43299865722656,0.6220452785491943,1.9807000160217285,1.0757999420166016,0.9384999871253967,175.20399475097656,1.2320277690887451,1.840499997138977,0.9290099740028381,0.8723000288009644,162.7779998779297,1.145081877708435,2.109839916229248,1.0649299621582031,1.1456999778747559,186.60899353027344,1.3121120929718018,0.01130400039255619,0.005708000157028437,0.0061427997425198555,0.005355000030249357,0.007030815817415714,1.6075999736785889,0.8116700053215027,0.8733000159263611,0.7621300220489502,142.2310028076172
