Datetime,CHFEUR=X,CHFJPY=X,CHFUSD=X,EURCHF=X,EURJPY=X,EURUSD=X,JPYCHF=X,JPYEUR=X,JPYUSD=X,USDCHF=X,USDEUR=X,USDJPY=X
2025-04-10 23:05:00+00:00,1.0821000337600708,175.10699462890625,1.2148600816726685,0.9235399961471558,161.76600646972656,1.1224603652954102,0.0057050003670156,0.00618109991773963,0.006936255842447281,0.823140025138855,0.8909000158309937,144.1699981689453
2025-04-10 23:11:00+00:00,1.0823999643325806,175.03399658203125,1.2146388292312622,0.9233400225639343,161.65199279785156,1.1218308210372925,0.005708000157028437,0.0061864000745117664,0.006938036531209946,0.8232899904251099,0.8913999795913696,144.13299560546875
2025-04-10 23:17:00+00:00,1.0822999477386475,174.98399353027344,1.214786410331726,0.9233800172805786,161.5970001220703,1.1222084760665894,0.005709000397473574,0.006186000071465969,0.006941167172044516,0.8231899738311768,0.8910999894142151,144.0679931640625
2025-04-10 23:23:00+00:00,1.0820000171661377,175.03700256347656,1.2147716283798218,0.9236699938774109,161.697998046875,1.1224603652954102,0.005708000157028437,0.006183800287544727,0.006939288228750229,0.823199987411499,0.8909000158309937,144.10699462890625
2025-04-10 23:29:00+00:00,1.0815999507904053,174.9720001220703,1.2151849269866943,0.92399001121521,161.69400024414062,1.1230907440185547,0.005705999676138163,0.006180099677294493,0.006943962536752224,0.822920024394989,0.8903999924659729,144.00999450683594
2025-04-10 23:35:00+00:00,1.0822999477386475,174.96600341796875,1.2163822650909424,0.9234600067138672,161.60000610351562,1.1235954761505127,0.005709999706596136,0.006187300197780132,0.006951057352125645,0.8221099972724915,0.8899999856948853,143.86300659179688
2025-04-10 23:41:00+00:00,1.0819000005722046,174.99200439453125,1.2169891595840454,0.9234799742698669,161.63099670410156,1.1247328519821167,0.005709000397473574,0.006184399593621492,0.006953135598450899,0.8216999769210815,0.8891000151634216,143.82000732421875
2025-04-10 23:47:00+00:00,1.0822999477386475,175.00100708007812,1.215864658355713,0.9234600067138672,161.64500427246094,1.12296462059021,0.005709000397473574,0.006186500191688538,0.0069457464851439,0.8224599957466125,0.890500009059906,143.97300720214844
2025-04-10 23:53:00+00:00,1.0816999673843384,175.0679931640625,1.218145489692688,0.9238499999046326,161.76199340820312,1.1257457733154297,0.005705999676138163,0.006179599557071924,0.006957393139600754,0.8209199905395508,0.8883000016212463,143.73199462890625
2025-04-10 23:59:00+00:00,1.0816999673843384,175.10800170898438,1.2182048559188843,0.9241200089454651,161.8280029296875,1.1263798475265503,0.005702999886125326,0.006176499649882317,0.006956182885915041,0.8208799958229065,0.8877999782562256,143.7570037841797
2025-04-11 00:05:00+00:00,1.0814000368118286,175.0019989013672,1.2193188667297363,0.9241300225257874,161.73199462890625,1.1270145177841187,0.005708000157028437,0.00618049968034029,0.006966699380427599,0.8201299905776978,0.8873000144958496,143.5399932861328
2025-04-11 00:11:00+00:00,1.0815999507904053,174.79299926757812,1.2193485498428345,0.9239599704742432,161.51800537109375,1.1270145177841187,0.005714999977499247,0.0061889998614788055,0.006975543685257435,0.820110023021698,0.8873000144958496,143.35800170898438
2025-04-11 00:17:00+00:00,1.0820000171661377,174.7030029296875,1.2182642221450806,0.9238399863243103,161.41700744628906,1.1257457733154297,0.00571900000795722,0.006196000147610903,0.006972625385969877,0.8208400011062622,0.8883000016212463,143.41799926757812
2025-04-11 00:23:00+00:00,1.0821000337600708,174.7100067138672,1.2205541133880615,0.9238700270652771,161.4250030517578,1.128031611442566,0.005716999992728233,0.006193799898028374,0.006985972169786692,0.8192999958992004,0.8865000009536743,143.1439971923828
2025-04-11 00:29:00+00:00,1.0814000368118286,174.76499938964844,1.2204201221466064,0.9238799810409546,161.48399353027344,1.1279042959213257,0.005717999767512083,0.006191200111061335,0.006982313934713602,0.8193899989128113,0.8866000175476074,143.218994140625
2025-04-11 00:35:00+00:00,1.079300045967102,175.43099975585938,1.2264822721481323,0.9250500202178955,162.32400512695312,1.1334012746810913,0.0057050003670156,0.006164900027215481,0.006989048328250647,0.815339982509613,0.8823000192642212,143.08099365234375
2025-04-11 00:41:00+00:00,1.0813000202178955,175.52200317382812,1.228274941444397,0.924780011177063,162.33999633789062,1.1350737810134888,0.0056940000504255295,0.006164100021123886,0.006996872369199991,0.8141499757766724,0.8809999823570251,142.92100524902344
2025-04-11 00:47:00+00:00,1.0806000232696533,175.35000610351562,1.2240501642227173,0.924839973449707,162.21600341796875,1.1322463750839233,0.005696000065654516,0.006162500008940697,0.006978464312851429,0.8169599771499634,0.8831999897956848,143.29800415039062
2025-04-11 00:53:00+00:00,1.0801000595092773,175.2209930419922,1.2224490642547607,0.9251999855041504,162.13600158691406,1.1310937404632568,0.005702999886125326,0.006167599931359291,0.0069757383316755295,0.8180299997329712,0.8841000199317932,143.35400390625
2025-04-11 00:59:00+00:00,1.0800000429153442,175.14199829101562,1.2219412326812744,0.9255399703979492,162.13400268554688,1.1312217712402344,0.005704000126570463,0.006167999934405088,0.006975932512432337,0.81836998462677,0.8840000033378601,143.35000610351562
